service_request_id|status|service_name|service_code|description|agency_responsible|requested_datetime|updated_datetime|expected_datetime|address|zipcode|latitude|longitude|requested_date|updated_date|last_table_update
SR21101949|NEW|"""Roaches - bldg or apartment"""|"""ROACHES"""|"""INFESTED"""|Cinc Health Dept|2021-12-01|2021-12-01|2022-05-30|"""2353 WILLIAMSBURG DR - GJ1072736789 """|45225.0|39.154807888263|-84.5612535608707|12/01/2021 12:00:00 AM|12/01/2021 12:00:00 AM|12/01/2021 12:00:00 AM
SR21101567|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Bathroom sink, broken, sink will not crain. Gas stove has a leak, red flagged by Duke."""|Cinc Building Dept|2021-11-30|2021-12-02|2022-11-30|"""951 TENNESSEE AV - GJ1753538493 """|45229.0|39.1684794725466|-84.4819916294576|11/30/2021 12:00:00 AM|12/02/2021 12:00:00 AM|12/02/2021 12:00:00 AM
SR21101659|OPEN|"""Mold, building or apartment"""|"""MOLD"""|"""BATHROOM, KITCHEN """|Cinc Health Dept|2021-11-30|2021-12-06|2022-05-29|"""2587 LAFEUILLE AV - GJ0835334227 """|45211.0|39.132317580271|-84.5894955174171|11/30/2021 12:00:00 AM|12/06/2021 12:00:00 AM|12/06/2021 12:00:00 AM
SR21101822|NEW|"""Building, residential"""|"""BLD-RES"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-11-30|2021-11-30|2022-11-30|"""2332 HARRISON AV, CINC - """|45211.0|39.1375419189951|-84.5775371380427|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM
SR21101695|NEW|"""Dumping, prv prop <2500 sq ft"""|"""DUMP-PVS"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-11-30|2021-11-30|2022-01-14|"""1813 HIGHLAND AV, CINC - GJ1579932557"""|45202.0|39.1154740822923|-84.5039591019483|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM
SR21101834|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-11-30|2021-12-02|2022-11-30|"""7068 EASTLAWN DR, CINC - GJ1966540816"""|45237.0|39.1888568896057|-84.4566000323619|11/30/2021 12:00:00 AM|12/02/2021 12:00:00 AM|12/02/2021 12:00:00 AM
SR21101702|NEW|"""Building, residential"""|"""BLD-RES"""|"""Inspect to update property conditions & reissue B201807507"""|Cinc Building Dept|2021-11-30|2021-11-30|2022-11-30|"""415 ELBERON AV - GJ1040130493 """|45205.0|39.0982020225181|-84.5669789080898|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM
SR21101739|OPEN|"""Sewage, in building"""|"""SEWAG_EX"""|"""BASEMENT """|Cinc Health Dept|2021-11-30|2021-12-06|2022-05-29|"""2322 QUEBEC RD - GJ1074633510 """|45214.0|39.1252838816968|-84.5620559136958|11/30/2021 12:00:00 AM|12/06/2021 12:00:00 AM|12/06/2021 12:00:00 AM
SR21101550|CLOS|"""Litter, private property"""|"""LITR-PRV"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-11-30|2021-11-30|2022-01-14|"""1236 SLIKER AV, CINC - GJ0894232391"""|45205.0|39.1156522950414|-84.5832504155283|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM
SR21102098|NEW|"""Food operation, request gen"""|"""GRCRYCNC"""|"""UDF- Caller states facilty would not allow customers to use the restroom."""|Cinc Health Dept|2021-12-01|2021-12-01|2022-05-30|"""3325 CLIFTON AV - GJ1435835502 """|45220.0|39.1423404521918|-84.5196851911316|12/01/2021 12:00:00 AM|12/01/2021 12:00:00 AM|12/01/2021 12:00:00 AM
SR21102060|NEW|"""Building, residential"""|"""BLD-RES"""|"""Holes in bedroom, bathroom  kitchen allowing mice to get in."""|Cinc Building Dept|2021-12-01|2021-12-01|2022-12-01|"""2801 W MCMICKEN AV - GJ1343634343 """|45225.0|39.1321292944141|-84.5307039736301|12/01/2021 12:00:00 AM|12/01/2021 12:00:00 AM|12/01/2021 12:00:00 AM
SR21102099|CLOS|"""Food operation, request gen"""|"""GRCRYCNC"""|"""Hook Fish and Chicken- Caller states meat on Gyro sandwich smelled bad."""|Cinc Health Dept|2021-12-01|2021-12-06|2022-05-30|"""5000 READING RD - GJ1887839501 """|45237.0|39.1772160809448|-84.4661413613325|12/01/2021 12:00:00 AM|12/06/2021 12:00:00 AM|12/06/2021 12:00:00 AM
SR21102208|NEW|"""Litter, private property"""|"""LITR-PRV"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-12-01|2021-12-01|2022-01-15|"""208 WADE ST, CINC - """|45202.0|39.1126967965249|-84.5198210336235|12/01/2021 12:00:00 AM|12/01/2021 12:00:00 AM|12/01/2021 12:00:00 AM
SR21101928|NEW|"""Litter, private property"""|"""LITR-PRV"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-12-01|2021-12-01|2022-01-15|"""1033 PARKSON PL, CINC - """|45204.0|39.1109335215687|-84.5597703848729|12/01/2021 12:00:00 AM|12/01/2021 12:00:00 AM|12/01/2021 12:00:00 AM
SR21102165|NEW|"""Building, residential"""|"""BLD-RES"""|"""Toilet is not flushing and backing up into the apartment. EXPOSED WIRES FROM CEILING FAN. Mold in bathroom and a non working stove. Air conditioner may have exposed wires as well."""|Cinc Building Dept|2021-12-01|2021-12-01|2022-12-01|"""6390 GRACELY DR - FJ9986331371 """|45233.0|39.1085906248762|-84.6884849266332|12/01/2021 12:00:00 AM|12/01/2021 12:00:00 AM|12/01/2021 12:00:00 AM
SR21102016|OPEN|"""Plumbing, defective"""|"""PLMB_DEF"""|"""*PLEASE CALL TO SET APPT*  COMP HAS BEEN ILL** """|Cinc Health Dept|2021-12-01|2021-12-01|2022-05-30|"""1621 LINN ST - GJ1374332384 """|45214.0|39.1144198706927|-84.5277778098061|12/01/2021 12:00:00 AM|12/01/2021 12:00:00 AM|12/01/2021 12:00:00 AM
SR21101805|OPEN|"""Litter, private property"""|"""LITR-PRV"""|"""LITTER IN THE FRONT YARD- CHEMICALS AND MULTIPLE THINGS COVERED IN TARPS """|Public Services|2021-11-30|2021-12-01|2022-01-14|"""5357 FOX RD - GJ0920140497 PRIVATE STREET"""|45239.0|39.188557359594|-84.5777575450424|11/30/2021 12:00:00 AM|12/01/2021 12:00:00 AM|12/01/2021 12:00:00 AM
SR21101628|CLOS|"""Dumping, prv prop <2500 sq ft"""|"""DUMP-PVS"""|"""Furniture such as a sofa and a chair, bags full of trash, and debris is being dumped daily on this vacant lot. The citizen has stated that he has called about this ongoing issue for the past 4 yrs including the vehicle that has been dumped there as well. """|Public Services|2021-11-30|2021-11-30|2022-01-14|"""3545 VINECREST PL - GJ1490936109 PRIVATE STREET"""|45220.0|39.1476644453728|-84.5131192484855|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM
SR21101552|NEW|"""Parking, grass front yd res"""|"""PRKNGYRD"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-11-30|2021-11-30|2022-05-29|"""1954 SUTTON AV, CINC - GJ2577229978"""|45230.0|39.0897379886663|-84.3895659443707|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM
SR21101830|NEW|"""Unsanitary living conditions"""|"""BD_UNSAN"""|"""CITIZEN STATES SHE IS LIVING IN A PROPERTY WITH NO REFRIGERATOR AND NO STOVE FOR 1 YEAR. NO WORKING HOT WATER, NO HEAT, MOLD IN WALLS AND THERE IS CHILDREN IN THE HOME. """|Cinc Health Dept|2021-11-30|2021-11-30|2022-05-29|"""831 EZZARD CHARLES DR - GJ1364031745 """|45203.0|39.1086886904363|-84.5291636044468|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM
SR21101566|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-11-30|2021-12-03|2022-11-30|"""942 OLIVE AV, CINC - GJ0982331707"""|45205.0|39.1092781663207|-84.5732829708893|11/30/2021 12:00:00 AM|12/03/2021 12:00:00 AM|12/03/2021 12:00:00 AM
SR21101577|CLOS|"""Dumping, prv prop <2500 sq ft"""|"""DUMP-PVS"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-11-30|2021-12-01|2022-01-14|"""1625 ASMANN AV, CINC - GJ1825237251"""|45229.0|39.157118132992|-84.4740943725511|11/30/2021 12:00:00 AM|12/01/2021 12:00:00 AM|12/01/2021 12:00:00 AM
SR21101877|CLOS|"""Tree, trim required public"""|"""TRTRIMUF"""|"""Transfer: 12/01/2021 12:20 PM/SGOODWINREFER TO PARKS - READ NOTES  - Request entered through the Web. Refer to Intake Questions for further description."""|Park Department|2021-11-30|2021-12-03|2022-12-01|"""3680 SAYBROOK AV, CINC - GJ2368735745"""|45208.0|39.1421823264803|-84.4117400990322|11/30/2021 12:00:00 AM|12/03/2021 12:00:00 AM|12/03/2021 12:00:00 AM
SR21101634|OPEN|"""Litter, private property"""|"""LITR-PRV"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-11-30|2021-11-30|2022-01-14|"""2424 CLIFTON AV, CINC - GJ1444233788"""|45219.0|39.1268945766211|-84.5192380447623|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM
SR21101831|CLOS|"""Sign, grnd mnted new/chang/rem"""|"""NW/MSSNG"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Dept of Trans and Eng|2021-11-30|2021-12-01|2022-02-28|"""2527 RAVINE ST, CINC - GJ1389134052"""|45219.0|39.1294048099461|-84.5255301154243|11/30/2021 12:00:00 AM|12/01/2021 12:00:00 AM|12/01/2021 12:00:00 AM
SR21101848|NEW|"""Dumping, prv prop <2500 sq ft"""|"""DUMP-PVS"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-11-30|2021-11-30|2022-01-14|"""4789 RAPID RUN RD, CINC - GJ0766431842"""|45238.0|39.1110160561578|-84.5981868915793|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM
SR21101556|NEW|"""Litter, private property"""|"""LITR-PRV"""|""" """|Public Services|2021-11-30|2021-11-30|2022-01-14|"""1240 SLIKER AV - GJ0894332407 """|45205.0|39.1157869865876|-84.583243828832|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM
SR21101591|CLOS|"""Litter, private property"""|"""LITR-PRV"""|"""COUCH ON THE SIDEWALK """|Public Services|2021-11-30|2021-11-30|2022-01-14|"""2224 MAPLEWOOD AV - GJ1575033261 """|45219.0|39.1218204247187|-84.5043021230016|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM
SR21101576|NEW|"""Building, residential"""|"""BLD-RES"""|"""Water damage in basement. sewage smell."""|Cinc Building Dept|2021-11-30|2021-11-30|2022-11-30|"""4049 READING RD - GJ1786637372 """|45229.0|39.1583058389781|-84.4785300241994|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM
SR21101670|NEW|"""Building, residential"""|"""BLD-RES"""|"""CEILING/ROOF LEAKING"""|Cinc Building Dept|2021-11-30|2021-11-30|2022-11-30|"""1860 QUEEN CITY AV - GJ1088733701 """|45214.0|39.1269726598348|-84.5603706515475|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM
SR21101833|OPEN|"""Building, residential"""|"""BLD-RES"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-11-30|2021-12-02|2022-11-30|"""7068 EASTLAWN DR, CINC - GJ1966540816"""|45237.0|39.1888568896057|-84.4566000323619|11/30/2021 12:00:00 AM|12/02/2021 12:00:00 AM|12/02/2021 12:00:00 AM
SR21101703|OPEN|"""Plumbing, defective"""|"""PLMB_DEF"""|"""sink stays clogged with water """|Cinc Health Dept|2021-11-30|2021-11-30|2022-05-29|"""951 TENNESSEE AV - GJ1753538493 """|45229.0|39.1684794725466|-84.4819916294576|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM
SR21101835|NEW|"""Rats in sewer, rem req"""|"""RTSNSWR"""|""" """|Cinc Health Dept|2021-11-30|2021-11-30|2022-05-31|"""701 BROADWAY - GJ1554731365 """|45202.0|39.1048025207994|-84.5072504067145|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM
SR21101821|OPEN|"""Building, residential"""|"""BLD-RES"""|"""HOLE IN THE 3RD BEDROON CEILING    FLOODING BASEMENT            LIGHTS FLICKERING IN THE MASTER BEDROOM- POSSIBLE POWER SURGE """|Cinc Building Dept|2021-11-30|2021-12-02|2022-11-30|"""5606 W KINGSWAY - GJ1722844148 """|45215.0|39.2194569036608|-84.4837233555365|11/30/2021 12:00:00 AM|12/02/2021 12:00:00 AM|12/02/2021 12:00:00 AM
SR21101573|NEW|"""Tree, dead on priv prop stndrd"""|"""TREEPR"""|"""2 trees. 1st ofn left side toward rear of house. 2nd tree in rear yard. Please call complaintant for permission."""|Cinc Building Dept|2021-11-30|2021-11-30|2022-02-28|"""1686 KELLYWOOD AV - GJ0771732975 """|45238.0|39.1211922800985|-84.5972318174353|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM
SR21101616|NEW|"""Building, residential"""|"""BLD-RES"""|"""OUTLETS SPARK"""|Cinc Building Dept|2021-11-30|2021-11-30|2022-11-30|"""2562 WOODBURN AV - GJ1796833900 """|45206.0|39.1270209744547|-84.4784642915652|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM
SR21101559|NEW|"""Litter, private property"""|"""LITR-PRV"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-11-30|2021-11-30|2022-01-14|"""4118 TALBERT ST, CINC - GJ0907232900"""|45205.0|39.1202054834777|-84.5815872038735|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM
SR21101716|OPEN|"""Litter, private property"""|"""LITR-PRV"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-11-30|2021-11-30|2022-01-14|"""2606 HACKBERRY ST, CINC - GJ1827633933"""|45206.0|39.1272413053479|-84.4748846276919|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM
SR21101870|CLOS|"""Dumping, prv prop <2500 sq ft"""|"""DUMP-PVS"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-11-30|2021-12-01|2022-01-14|"""4460 MELLWOOD AV, CINC - GJ1458538424"""|45232.0|39.1685914601457|-84.5161248107902|11/30/2021 12:00:00 AM|12/01/2021 12:00:00 AM|12/01/2021 12:00:00 AM
SR21101750|CLOS|"""Dumping, prv prop <2500 sq ft"""|"""DUMP-PVS"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-11-30|2021-12-01|2022-01-14|"""2614 LIDDELL ST, CINC - GJ1202534346"""|45225.0|39.1325043751956|-84.5470095611007|11/30/2021 12:00:00 AM|12/01/2021 12:00:00 AM|12/01/2021 12:00:00 AM
SR21101601|OPEN|"""Dumping, prv prop <2500 sq ft"""|"""DUMP-PVS"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-11-30|2021-11-30|2022-01-14|"""1110 ALFRED ST, CINC - """|45214.0|39.1289237705255|-84.5349625548515|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM
SR21101736|NEW|"""Mold, building or apartment"""|"""MOLD"""|"""BATHROOM PER EXTERNAL EMAIL"""|Cinc Health Dept|2021-11-30|2021-11-30|2022-05-29|"""1990 WESTWOOD NORTHERN BLVD - GJ1106335612 """|45225.0|39.1441347861799|-84.5577382586232|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM
SR21101765|CLOS|"""Litter, private property"""|"""LITR-PRV"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-11-30|2021-11-30|2022-01-14|"""2248 GRAEBE AV, CINC - GJ1068633213"""|45214.0|39.1226306923845|-84.5628384040272|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM
SR21101580|NEW|"""Building, residential"""|"""BLD-RES"""|"""Locks are not secure. Windows not secure"""|Cinc Building Dept|2021-11-30|2021-11-30|2022-11-30|"""3124 WESTBROOK DR - GJ0691834985 """|45238.0|39.1394862827722|-84.6058535377572|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM
SR21101785|OPEN|"""Sidewalk, repair haz"""|"""SIDWLKH"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Dept of Trans and Eng|2021-11-30|2021-11-30|2022-05-29|"""5017 RELLEUM AV, CINC - GJ0704932749"""|45238.0|39.1193210368279|-84.6050099759523|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM
SR21101808|OPEN|"""Litter, private property"""|"""LITR-PRV"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-11-30|2021-11-30|2022-01-14|"""1745 PATRICK DR, CINC - GJ1089032776"""|45204.0|39.1186495187538|-84.5606168680779|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM
SR21101602|OPEN|"""Animal, waste in the yard"""|"""DOG_WSTE"""|"""ORIG ENTERED BY MOBILE UNDER WRONG ADDRESS. FRONT YARD COVERED IN DOG WASTE ONGOING ISSUE AT THIS LOCATION"""|Cinc Health Dept|2021-11-30|2021-11-30|2022-05-29|"""3194 WERK RD - GJ0671435140 """|45211.0|39.1409272124995|-84.6081714342413|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM
SR21101776|CLOS|"""Food operation, request gen"""|"""GRCRYCNC"""|"""Marian Spencer Hall UC- Caller reports food is not being stored correctly and raw food is left out."""|Cinc Health Dept|2021-11-30|2021-12-06|2022-05-29|"""2911 SCIOTO LN - GJ1504234551 """|45221.0|39.1336049198725|-84.5120714121367|11/30/2021 12:00:00 AM|12/06/2021 12:00:00 AM|12/06/2021 12:00:00 AM
SR21101560|CLOS|"""Dumping, prv prop <2500 sq ft"""|"""DUMP-PVS"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-11-30|2021-11-30|2022-01-14|"""2733 MASSACHUSETTS AV, CINC - GJ1319834283"""|45225.0|39.1316550163271|-84.5334759678953|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM
SR21101621|NEW|"""Building, residential"""|"""BLD-RES"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Cinc Building Dept|2021-11-30|2021-11-30|2022-11-30|"""528 CAMDEN AV, CINC - GJ1638236628"""|45229.0|39.1519771445298|-84.4959066322697|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM
SR21101773|CLOS|"""Fence, built ovr prop line res"""|"""FENCLINR"""|"""Fence built across property line - survey stakes in ground showing property line - caller has photographs"""|Cinc Building Dept|2021-11-30|2021-12-03|2022-05-29|"""2642 MELROSE AV - GJ1696134114 """|45206.0|39.1291956730399|-84.4900379547632|11/30/2021 12:00:00 AM|12/03/2021 12:00:00 AM|12/03/2021 12:00:00 AM
SR21101685|OPEN|"""Litter, private property"""|"""LITR-PRV"""|"""Litter on property"""|Public Services|2021-11-30|2021-11-30|2022-01-14|"""5488 BAHAMA TER - GJ1001840628 """|45223.0|39.189542521751|-84.5682721381055|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM
SR21101542|CLOS|"""Light, new/change"""|"""LGHT,NWS"""|"""Transfer: 12/01/2021 12:17 PM/SGOODWINREFER TO DOTE - READ NOTES - Request entered through the Web. Refer to Intake Questions for further description."""|Dept of Trans and Eng|2021-11-30|2021-12-03|2022-03-01|"""3030 BURNET AV, CINC - """|45219.0|39.1346824268754|-84.5007510190648|11/30/2021 12:00:00 AM|12/03/2021 12:00:00 AM|12/03/2021 12:00:00 AM
SR21101707|OPEN|"""Heat, no heat hazard"""|"""HEAT"""|""" """|Cinc Health Dept|2021-11-30|2021-12-01|2022-05-29|"""2332 HARRISON AV - GJ0937234835 """|45211.0|39.1375419189951|-84.5775371380427|11/30/2021 12:00:00 AM|12/01/2021 12:00:00 AM|12/01/2021 12:00:00 AM
SR21101623|OPEN|"""Mold, building or apartment"""|"""MOLD"""|"""UTILITY CLOSET """|Cinc Health Dept|2021-11-30|2021-12-06|2022-05-29|"""1410 WALNUT ST - GJ1497232098 """|45202.0|39.1115432996407|-84.5136682141658|11/30/2021 12:00:00 AM|12/06/2021 12:00:00 AM|12/06/2021 12:00:00 AM
SR21101627|OPEN|"""Roaches - bldg or apartment"""|"""ROACHES"""|"""INFESTED """|Cinc Health Dept|2021-11-30|2021-11-30|2022-05-29|"""3051 WALTER AV - GJ1730034867 """|45206.0|39.135891295773|-84.4858688720579|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM
SR21101644|OPEN|"""Restaurant consult, new lic"""|"""RCNEWLIC"""|""" """|Cinc Health Dept|2021-11-30|2021-11-30|2022-05-29|"""2600 CLIFTON AV - GJ1443334090 """|45221.0|39.1296047830934|-84.5192629790589|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM
SR21101693|NEW|"""Litter, private property"""|"""LITR-PRV"""|"""Request entered through the Web. Refer to Intake Questions for further description."""|Public Services|2021-11-30|2021-11-30|2022-01-14|"""125 W 4TH ST, CINC - GJ1489830758"""|45202.0|39.0994949862388|-84.514937591839|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM
SR21101734|NEW|"""Mold, building or apartment"""|"""MOLD"""|"""PER EXTERNAL EMAIL"""|Cinc Health Dept|2021-11-30|2021-11-30|2022-05-29|"""2348 BEECHMONT AV - GJ2601330917 """|45230.0|39.0981151003585|-84.3864709707616|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM|11/30/2021 12:00:00 AM
